"Invalid carrier: %1","Transporteur invalide : %1",""
"Invalid character encountered in increment ID: %1","Caractère invalide trouvé dans l'ID d'incrément : %1",""
"Invalid confirmation token","Confirmation de permission Invalide",""
"Invalid cookie lifetime: %1","Durée de vie du cookie invalide : %1",""
"Invalid cookie path","Chemin du cookie invalide",""
"Invalid cron expression, expecting 'from-to' structure: %1","Expression du CRON (tâche planifiée) invalide : structure ""de-à"" attendu : %1",""
"Invalid cron expression, expecting 'match/modulus': %1","Expression du CRON (tâche planifiée) invalide, ""valeur/modulo"" attendu : %1",""
"Invalid cron expression, expecting numeric modulus: %1","Expression du CRON (tâche planifiée) invalide, modulo numérique attendu : %1",""
"Invalid cron expression: %1","Expression du CRON (tâche planifiée) invalide : %1",""
"Invalid customer id %1","L'identifiant de client %1 est invalide",""
"Invalid data","Données invalides",""
"Invalid data provided","Données fournies invalides",""
"Invalid data provided for linked products","Données fournies invalide pour la liaison des produits",""
"Invalid data provided for tier_price","Données fournies invalide pour tier_price",""
"Invalid date","Date invalide",""
"Invalid date specified","Date spécifiée invalide",""
"Invalid default date","Date par défaut invalide",""
"Invalid default decimal value","Valeur décimale par défaut invalide",""
"Invalid domain name: %1","Nom de domaine invalide : %1",""
"Invalid download link type.","Le type de lien de téléchargement est invalide.",""
"Invalid entity supplied","Entité fournie invalide",""
"Invalid entity supplied: %1","L'entité fournie est invalide : %1.",""
"Invalid entity type","Type d'entité invalide.",""
"Invalid entity_type specified: %1","entity_type fourni invalide : %1",""
"Invalid export type supplied for grid export block","Le type d'exportation fourni est invalide",""
"Invalid file format.","Format de fichier invalide.",""
"Invalid file upload attempt","Import de fichier invalide",""
"Invalid file upload attempt.","Import de fichier invalide.",""
"Invalid foreign key","Clé étrangère invalide.",""
"Invalid form type.","Type de formulaire invalide.",""
"Invalid format.","Format invalide.",""
"Invalid input","Saisie invalide",""
"Invalid item option format.","Format d'option d'élément invalide.",""
"Invalid joint fields","Champs de jointure invalides.",""
"Invalid link type.","Type de lien invalide.",""
"Invalid login or password.","Identifiant ou mot de passe invalide.",""
"Invalid method %1::%2(%3)","Méthode invalide %1::%2(%3)",""
"Invalid method: %1","Méthode invalide : %1",""
"Invalid name of tax class specified.","Le nom spécifié de la classe de taxe est invalide.",""
"Invalid option id %1","Invalide option id %1",""
"Invalid parent block for this block","Block parent invalide pour ce block",""
"Invalid product data: %1","Données de produit invalides : %1",""
"Invalid regular expression: ""%1"".","L'expression régulière ""%1"" est invalide.",""
"Invalid sample type.","Type d'échantillon invalide.",""
"Invalid scope object","Objet de portée invalide",""
"Invalid sender data","Données de l'expéditeur invalide",""
"Invalid shipping method","Méthode d'expédition invalide",""
"Invalid token to except","Exception d'authentification invalide",""
"Invalid transaction ID.","Identifiant de transaction invalide.",""
"Invalid transactional email code: %1","Le code d'e-mail transactionnel ""%1"" est invalide",""
"Invalid type","Type invalide",""
"Invalid type of tax class ""%1""","%1 est un type de classe de taxe invalide.",""
"Invalid type supplied","Type fourni invalide",""
"Invalid value in Store column (store does not exists?)","Valeur invalide dans la colonne ""Magasin"" (le magasin n'existe peut-être pas ?)",""
"Invalid value(s) for Qty to Ship","Qté à expédier invalide",""
"Invalid video url","URL de la vidéo invalide",""
"Invalidated","Invalidé",""
"Inventory","Inventaire",""
"Inventory Stock Status","Statut du stock de l'inventaire",""
"Invitee","Destinataire",""
"Invoice","Facture d'achat",""
"Invoice #","Facture n°",""
"Invoice #","Facture n°",""
"Invoice #%1 comment added","Commentaire ajouté à la facture n°%1",""
"Invoice #%1 created","Facture n°%1 créée",""
"Invoice #%1 | %2 | %4 (%3)","Facture n°%1 | %2 | %4 (%3)",""
"Invoice Comment Email Sender","Expéditeur du mail de commentaire de facture",""
"Invoice Comment Email Template","Gabarit de mail commentaire de facture",""
"Invoice Comment Email Template for Guest","Gabarit de mail de commentaire de facture pour un invité",""
"Invoice Comments","Commentaires de facture",""
"Invoice Date","Date de facturation",""
"Invoice Email Sender","Expéditeur du mail de facture",""
"Invoice Email Template","Gabarit mail de facture",""
"Invoice Email Template for Guest","Gabarit de mail de facture pour un invité",""
"Invoice History","Historique de la facture",""
"Invoice ID","ID Facture",""
"Invoice Report","Rapport des factures",""
"Invoice Totals","Totaux de la facture",""
"Invoice and Packing Slip Design","Design de facture et de bordereau de livraison",""
"Invoice and Ship","Facturer et expédier",""
"Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.","Les types de facture et d'expédition ne correspondent pas pour certains articles de cette commande. Vous pouvez créer l'expédition uniquement après avoir créer une facture.",""
"Invoice canceling error","Error lors de l'annulation de la facture.",""
"Invoice capturing error","Erreur de capture de la facture",""
"Invoice voiding error","Error d'annulation de la facture",""
"Invoiced","Facturé",""
"Invoiced Orders","Commandes facturées",""
"Invoices","Factures",""
"Is Active","Activée",""
"Is Closed","Est fermé",""
"Is Default","Valeur par défaut",""
"Is this downloadable Product?","Est-ce un produit téléchargeable ?",""
"Issue Number","Numéro de problème",""
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","Il est recommandé de fixer cette valeur à ""Carte de débit ou de crédit"" pour chaque vue magasin.",""
"It is recommended to set this value to ""Magento_Paypal"" per store views.","Il est recommandé de définir cette valeur à ""Magento_Paypal"" par vue de magasin.",""
"It is recommended to set this value to ""PayPal"" per store views.","Il est recommandé de fixer cette valeur à ""PayPal"" par vues de magasin.",""
"It's time to <a href=""%1"">change your password</a>.","Il est temps de <a href=""%1"">modifier votre mot de passe</a>.",""
"It's time to change your password.","Il est temps de modifier votre mot de passe.",""
"Item","Article",""
"Item Price","Prix du produit",""
"Item Status","Statut",""
"Item not found or already ordered","Produit non trouvé ou déjà commandé",""
"Item ordered qty","Qté commandée",""
"Item qty declaration error","Erreur sur la déclaration de la quantité d'un article",""
"Item totals are not set for the rule.","Le total des articles n'est pas spécifié dans la règle.",""
"Items","Articles",""
"Items %1 to %2 of %3 total","Articles <strong>%1</strong> à <strong>%2</strong> sur un total de <strong>%3</strong>",""
"Items %1-%2 of %3","Produits %1-%2 pour %3",""
"Items Invoiced","Articles facturés",""
"Items Ordered","Articles commandés",""
"Items Refunded","Articles remboursés",""
"Items Shipped","Articles expédiés",""
"Items in Cart","Articles dans le panier",""
"Items in Your Shopping Cart","Articles dans votre panier",""
"Items in the Package","Articles dans le paquet",""
"Items to Refund","Articles à rembourser",""
"Items to Ship","Articles à expédier",""
"JS Editor","Éditeur JS",""
"JavaScript Settings","Paramètres JavaScript",""
"JavaScript may be disabled in your browser.","JavaScript peut être désactivé dans votre navigateurs.",""
"JavaScript seems to be disabled in your browser.","JavaScript semble être désactivé dans votre navigateur.",""
"JavaScript/CSS","JavaScript/CSS",""
"JavaScript/CSS Cache","Cache JavaScript/CSS",""
"Jetline","Jetline",""
"Joint field or attribute expression with this alias is already declared","Il existe déjà un champ de jointure ou une expression d'attribut portant cet alias.",""
"Jot us a note and we’ll get back to you as quickly as possible.","N'hésitez pas à nous contacter, nous vous répondrons au plus vite.",""
"Jumbo box","Jumbo box",""
"Key","Clé",""
"Keywords","Mots clés",""
"Kilograms","Kilos",""
"Label","Libellé",""
"Labels","Libellés",""
"Language","Langue",""
"Large","Grand",""
"Large Express Box","Boite Express large",""
"Last 24 Hours","Dernières 24 heures",""
"Last 7 Days","7 derniers jours",""
"Last Activity","Dernière activité",""
"Last Added Items","Derniers articles ajoutés",""
"Last Correlation ID","Dernier ID de corrélation",""
"Last Credit Memo Created Date","Date de création du dernier avoir",""
"Last Date Subscribed","Date de dernière inscription",""
"Last Date Unsubscribed","Date de dernière désinscription",""
"Last Generated","Dernière génération",""
"Last Invoice Created Date","Date de création de la dernière facture",""
"Last Logged In","Dernière connexion",""
"Last Logged In (%1):","Connecté la dernière fois dans (%1):",""
"Last Logged In:","Connecté la dernière fois dans:",""
"Last Name","Nom",""
"Last Name is a required field.","Nom est un champ obligatoire.",""
"Last Notified","Dernière notification",""
"Last Ordered Items","Derniers articles commandés",""
"Last Orders","Dernières commandes",""
"Last Review","Dernier commentaire",""
"Last Search Terms","Derniers termes recherchés",""
"Last Transaction ID","ID de la dernière transaction",""
"Last Update","Dernière mise à jour",""
"Last login","Dernière connexion",""
"Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""%3"">here</a>.","Dernière mise à jour : %1. Pour rafraîchir les <a href=""%2"">statistiques</a> du dernier jour, <a href=""%3"">cliquez ici</a>.",""
"Layered Navigation","Navigation par filtres",""
"Layout","Agencement",""
"Layout Update XML","XML de mise à jour d'agencement",""
"Layout Updates","Mises à jour d'agencements",""
"Layout building instructions.","Instructions de construction d'agencement.",""
"Layouts","Agencements",""
